"t";"v_ms";"heading_deg"
"6212,0";"13,8";"273,5362708351084"
"6214,0";"14,257";"281,34612939283915"
"6216,0";"14,5";"281,5641767084932"
"6220,0";"13,817";"282,0696937036102"
"6221,0";"13,8";"280,6574108206521"
"6223,0";"13,729";"283,5717715626513"
"6226,0";"13,5";"279,4178200816351"
"6228,0";"13,54";"273,780048401865"
"6229,0";"13,55";"270,92709676272574"
"6231,0";"13,68";"267,6793036895151"
"6233,0";"13,72";"270,6276920332201"
"6236,0";"13,66";"278,78121884195554"
"6237,0";"13,583";"281,34154015005515"
"6239,0";"13,167";"277,60374903660875"
"6240,0";"12,957";"266,5423422725467"
"6241,0";"12,2";"255,65832772991675"
"6242,0";"11,82";"237,80679634573116"
"6244,0";"11,48";"235,10113440090254"
"6246,0";"11,92";"246,67604885568898"
"6247,0";"12,18";"260,49585695113353"
"6248,0";"12,267";"270,5004790599267"
"6249,0";"12,6";"279,6739019766707"
"6250,0";"12,6";"290,280396165249"
"6251,0";"12,74";"297,9543970960757"
"6252,0";"12,92";"301,1811739088727"
"6253,0";"13,18";"304,6192078190616"
"6256,0";"13,86";"301,9148138082005"
"6257,0";"13,92";"302,679845769578"
"6259,0";"13,733";"302,8690837450828"
"6261,0";"13,4";"303,6911691385353"
"6263,0";"13,1";"307,2363784327023"
"6265,0";"12,75";"304,11432942000533"
"6267,0";"12,2";"293,07650544208"
"6269,0";"11,717";"278,40610703635167"
"6270,0";"11,26";"262,9499397248104"
"6272,0";"11,22";"234,27339033682563"
"6274,0";"11,66";"223,20165949972002"
"6275,0";"12,02";"216,7349423738072"
"6276,0";"12,167";"216,83077291862372"
"6277,0";"12,6";"219,29713870493623"
"6278,0";"12,667";"226,75741030204026"
"6279,0";"12,9";"235,04430652506835"
"6280,0";"13,02";"242,75587202758618"
"6281,0";"13,06";"250,13649225172972"
"6282,0";"13,16";"257,11679957691115"
"6283,0";"13,28";"260,08802930087086"
"6286,0";"13,3";"261,42612473060126"
"6290,0";"12,7";"269,8210490507172"
"6293,0";"12,157";"275,5535702499808"
"6294,0";"12,075";"278,87193258661864"
"6296,0";"11,6";"280,02717722522107"
"6299,0";"10,78";"277,71428483257006"
"6301,0";"9,78";"261,75722387503697"
"6303,0";"8,786";"207,88581986153625"
"6305,0";"6,917";"172,4303571755897"
"6307,0";"6,317";"159,09666197938827"
"6308,0";"6,6";"152,46571935119835"
"6309,0";"6,95";"148,64430790710148"
"6310,0";"7,98";"149,11183169108926"
"6311,0";"8,433";"150,81828867246895"
"6312,0";"9,62";"150,5199980094569"
"6313,0";"10,5";"150,59796184967365"
"6314,0";"11,28";"150,91183667450886"
"6315,0";"11,94";"150,7629467712462"
"6316,0";"12,46";"151,16726677605158"
"6317,0";"12,86";"152,9152293569316"
"6318,0";"13,12";"152,13989887143399"
"6320,0";"13,24";"149,46597660579573"
"6322,0";"13,12";"144,22395219819484"
"6323,0";"12,92";"136,95538693867456"
"6324,0";"12,867";"131,7955782297916"
"6325,0";"12,78";"127,83044199111914"
"6326,0";"12,833";"120,62991378983024"
"6327,0";"12,82";"116,15573497374855"
"6328,0";"13,02";"117,38310275587926"
"6329,0";"13,32";"120,97579401846016"
"6330,0";"13,6";"124,92389843744151"
"6331,0";"13,9";"130,78946621589844"
"6332,0";"14,24";"140,8591504926635"
"6335,0";"14,12";"150,94913537946235"
"6336,0";"14,64";"158,26519149208312"
"6339,0";"14,057";"159,48944158698245"
"6340,0";"13,98";"158,99427835678432"
"6345,0";"12,317";"160,79409557848368"
"6346,0";"12,083";"161,70168836308153"
"6347,0";"11,943";"159,75733475884164"
"6351,0";"10,5";"159,95673710102432"
"6352,0";"10,06";"158,02652449461374"
"6355,0";"9,537";"158,0014996449261"
"6356,0";"8,74";"152,59554671525842"
"6360,0";"8,3";"154,14143190540315"
"6361,0";"8,24";"152,736407009949"
"6365,0";"9,06";"154,3096258529003"
"6366,0";"9,32";"154,88683333992688"
"6367,0";"9,4";"154,0349156993396"
"6369,0";"9,438";"152,5384348134918"
"6370,0";"9,7";"151,52273707268333"
"6373,0";"9,617";"152,8118922590762"
"6374,0";"9,54";"153,77259625449426"
"6378,0";"8,98";"157,56454128751287"
"6381,0";"8,829";"162,77171384428945"
"6384,0";"8,25";"170,48326211107818"
"6386,0";"7,7";"173,0658681271645"
"6388,0";"7,514";"176,83282267100495"
"6391,0";"6,68";"179,48154445081104"
"6392,0";"6,617";"182,90096268400833"
"6395,0";"6,2";"182,32148753240725"
"6396,0";"5,94";"184,92372081550513"
"6398,0";"5,767";"192,7578008210795"
"6399,0";"5,714";"194,9245540022945"
"6402,0";"5,717";"202,04507099868528"
"6406,0";"6,286";"211,7261143362728"
"6407,0";"6,58";"216,80172640722068"
"6415,0";"6,611";"218,93430994091523"
"6420,0";"6,354";"217,02567991876626"
"6422,0";"5,957";"213,28471914715024"
"6425,0";"5,92";"207,2439949822869"
"6429,0";"5,857";"198,69730188726558"
"6435,0";"5,79";"190,69654908185763"
"6437,0";"5,863";"182,9810100060116"
"6443,0";"7,113";"182,7964919271415"
"6445,0";"7,875";"182,7136508219384"
"6448,0";"9,92";"182,6099928897049"
"6450,0";"10,42";"180,40610947326957"
"6453,0";"10,58";"177,93731406392902"
"6455,0";"10,76";"178,50355854560615"
"6456,0";"10,783";"171,62250092322614"
"6460,0";"10,8";"158,83232871862648"
"6462,0";"10,733";"152,534315819481"
"6463,0";"10,586";"148,6358439656542"
"6464,0";"10,475";"144,47994115642643"
"6465,0";"10,08";"143,69595330349574"
"6470,0";"10,083";"143,03242792460236"
"6472,0";"9,929";"149,57437278422714"
"6477,0";"9,286";"161,048453796737"
"6482,0";"9,0";"172,85435248073782"
"6486,0";"8,378";"177,2916553691608"
"6487,0";"8,02";"180,98343600066997"
"6495,0";"7,878";"183,12430041706835"
"6496,0";"7,744";"181,12763753657603"
"6501,0";"6,95";"177,02218665424328"
"6507,0";"6,991";"164,36912836929454"
"6509,0";"7,113";"153,6288788918629"
"6515,0";"6,8";"144,73005493202555"
"6516,0";"6,543";"145,12566731727424"
"6521,0";"6,233";"144,37910759350115"
"6526,0";"6,79";"140,7732723325867"
"6532,0";"7,273";"133,21990758780652"
"6539,0";"7,515";"129,5509262825611"
"6547,0";"7,387";"128,01417457307923"
"6549,0";"7,2";"125,13449496481056"
"6555,0";"7,575";"121,73499932045408"
"6563,0";"7,707";"113,1116427688048"
"6570,0";"7,887";"105,9593282048032"
"6573,0";"7,96";"114,42224828076661"
"6576,0";"8,05";"129,4019146589136"
"6579,0";"7,917";"142,96195398610325"
"6581,0";"7,08";"148,95420354649758"
"6582,0";"6,95";"153,11924843787978"
"6585,0";"5,933";"156,69934036780066"
"6588,0";"5,517";"161,72368569537554"
"6591,0";"5,267";"161,81572477646142"
"6594,0";"5,017";"158,95498616222474"
"6596,0";"4,92";"159,34676169253532"
"6597,0";"4,883";"160,91764464227194"
"6601,0";"4,4";"168,6846266740996"
"6602,0";"4,34";"169,6867014321165"
"6604,0";"4,371";"171,48203154623607"
"6606,0";"4,62";"177,0980388783086"
"6609,0";"4,86";"186,65025778200643"
"6615,0";"5,356";"192,1563250579479"
"6621,0";"6,167";"189,30991319087624"
"6624,0";"6,989";"182,46637842659615"
"6626,0";"7,94";"173,85156497174273"
"6627,0";"8,1";"167,84153142947144"
"6628,0";"8,243";"163,86820029179927"
"6630,0";"9,017";"161,43743851520352"
"6632,0";"9,3";"162,42997231357728"
"6637,0";"7,929";"171,5045823012236"
"6639,0";"7,114";"177,2910326670798"
"6643,0";"6,283";"176,8345325183665"
"6644,0";"6,24";"169,6326332973701"
"6648,0";"6,44";"165,8080947719775"
"6655,0";"6,836";"173,4211954245895"
"6658,0";"7,28";"180,74001560418034"
"6660,0";"8,2";"180,17604411176256"
"6662,0";"8,486";"178,99267539470742"
"6664,0";"9,2";"169,71419311436105"
"6666,0";"9,617";"165,451286386831"
"6667,0";"9,78";"162,37879527292048"
"6668,0";"9,767";"157,32041301465"
"6671,0";"9,64";"155,07389498933645"
"6674,0";"9,483";"154,8219634958398"
"6679,0";"9,2";"157,53996641236677"
"6682,0";"8,65";"162,5180524378957"
"6683,0";"8,544";"170,4076542217008"
"6686,0";"7,914";"178,82250067545755"
"6688,0";"8,12";"180,34581896096444"
"6689,0";"8,317";"182,79098606930367"
"6690,0";"8,786";"184,09780442577426"
"6692,0";"9,667";"182,60520603370247"
"6693,0";"10,02";"182,60171615517177"
"6695,0";"10,58";"180,15451986857667"
"6697,0";"10,64";"174,54608927383163"
"6699,0";"10,3";"169,31408120423185"
"6703,0";"8,717";"166,5801862374886"
"6704,0";"8,96";"167,3008316097083"
"6706,0";"8,6";"165,53241554597372"
"6709,0";"6,98";"165,08256556231038"
"6711,0";"6,62";"165,49613202931107"
"6714,0";"6,08";"164,67322322970142"
"6715,0";"5,8";"161,45147158557393"
"6718,0";"5,314";"164,72931633811882"
"6720,0";"5,28";"170,40697693779563"
"6721,0";"5,3";"178,01308308583174"
"6725,0";"5,34";"191,4650017293663"
"6727,0";"5,433";"197,85584919992814"
"6734,0";"5,833";"198,80375503739435"
"6739,0";"6,117";"199,0607061713116"
"6741,0";"6,5";"202,13443449051573"
"6744,0";"7,04";"205,98475542853055"
"6746,0";"7,56";"207,9773774343313"
"6747,0";"7,617";"212,39700070603755"
"6753,0";"7,814";"211,40598111647773"
"6754,0";"7,6";"210,09237857267047"
"6755,0";"7,438";"207,42708710715212"
"6758,0";"5,76";"204,41815760030528"
"6760,0";"5,32";"199,61198428558438"
"6764,0";"5,4";"196,38866986127897"
"6765,0";"5,56";"196,7749334155526"
"6769,0";"6,22";"197,16178021048992"
"6771,0";"6,783";"199,52075164878565"
"6774,0";"8,68";"205,81616957279147"
"6775,0";"9,033";"208,1580868128868"
"6776,0";"10,02";"208,84175794862858"
"6777,0";"10,317";"207,2565634747988"
"6779,0";"11,5";"191,15568791651518"
"6781,0";"12,36";"172,07525808903773"
"6782,0";"12,3";"158,8508071881542"
"6783,0";"12,167";"153,47282006211032"
"6786,0";"10,96";"150,7947714612377"
"6792,0";"11,444";"151,57018898885107"
"6793,0";"11,514";"153,61465948628634"
"6795,0";"11,489";"151,89050753901404"
"6800,0";"11,386";"154,5868237011247"
"6802,0";"11,757";"159,89922566248902"
"6803,0";"11,725";"167,50203627818394"
"6806,0";"11,9";"173,6678058118221"
"6811,0";"10,713";"175,64988930932748"
"6812,0";"10,033";"177,76600007728996"
"6814,0";"9,7";"177,29005552166728"
"6815,0";"9,544";"179,8290764907613"
"6820,0";"7,7";"169,12597450404903"
"6821,0";"7,567";"160,95841809993527"
"6822,0";"7,7";"156,34699909063198"
"6825,0";"9,08";"157,4032071655933"
"6827,0";"10,34";"159,5323186274526"
"6829,0";"10,4";"164,84714158216562"
"6830,0";"11,06";"169,87823681642175"
"6831,0";"11,55";"171,6769246779052"
"6832,0";"11,76";"174,9635420194542"
"6835,0";"11,98";"174,5192552757892"
"6836,0";"10,84";"172,21895672470654"
"6838,0";"10,667";"161,03906774149888"
"6839,0";"10,2";"154,7822703638488"
"6840,0";"9,16";"130,11802248765252"
"6842,0";"9,133";"107,84993323981082"
"6844,0";"9,3";"96,06031342601361"
"6845,0";"9,08";"94,00578479165014"
"6850,0";"8,167";"86,04235345733295"
"6851,0";"8,0";"85,4904411200062"
"6852,0";"7,671";"86,79386324135818"
"6854,0";"7,078";"91,48609813663472"
"6855,0";"5,28";"88,57308446250768"
"6862,0";"3,887";"86,71300579257597"
"6868,0";"3,862";"88,20736205483567"
"6869,0";"3,857";"86,3011420027036"
"6870,0";"3,8";"81,54636363619346"
"6874,0";"2,96";"84,76015424481675"
"6875,0";"2,76";"84,76011659225249"
"6878,0";"2,637";"89,99998103813583"
"6879,0";"2,44";"98,01663065957409"
"6881,0";"2,3";"92,05307523918326"
"6885,0";"2,233";"82,3086698684264"
"6889,0";"2,738";"101,7251157219394"
"6896,0";"2,827";"118,75623113212315"
"6903,0";"2,75";"126,76618038126945"
"6905,0";"2,967";"134,85178212169822"
"6912,0";"3,689";"147,98423510666512"
"6917,0";"4,267";"152,84319965169985"
"6921,0";"5,189";"154,2493839808017"
"6924,0";"5,643";"150,92806482482513"
"6925,0";"5,762";"153,52830730318286"
"6928,0";"6,4";"161,73518970993007"
"6931,0";"7,533";"168,35733550946176"
"6933,0";"8,56";"169,7327519495953"
"6934,0";"8,7";"167,71395621596906"
"6938,0";"9,96";"161,21917599780085"
"6939,0";"10,16";"162,4654320899924"
"6941,0";"10,314";"165,03231495131814"
"6943,0";"11,04";"167,7721902037452"
"6944,0";"11,46";"168,9235819304952"
"6945,0";"11,717";"169,01751028169815"
"6946,0";"12,38";"168,12942362767237"
"6948,0";"12,76";"164,41891189639185"
"6950,0";"12,54";"157,25495792082523"
"6952,0";"12,233";"151,61759244170565"
"6953,0";"11,96";"146,12902090579317"
"6955,0";"11,54";"139,56439855804362"
"6956,0";"11,45";"136,01628942060069"
"6957,0";"11,24";"133,97296136643985"
"6958,0";"11,12";"133,75454262364167"
"6961,0";"11,0";"144,5686098484216"
"6963,0";"10,6";"154,58618888186098"
"6964,0";"10,467";"162,31142573820125"
"6966,0";"9,92";"168,28507736895583"
"6968,0";"9,46";"173,35341203690223"
"6969,0";"9,18";"174,9857529879222"
"6972,0";"7,833";"172,22348080407733"
"6973,0";"6,98";"176,73802653893225"
"6975,0";"6,067";"172,77282418588908"
"6976,0";"5,829";"170,0111038144938"
"6978,0";"4,5";"173,29154809809734"
"6980,0";"4,06";"167,01637583593273"
"6981,0";"3,94";"166,5156088584747"
"6984,0";"4,017";"152,54930845639592"
"6987,0";"3,85";"137,15961962156774"
"6990,0";"3,383";"130,19403015398612"
"6992,0";"3,82";"123,67906929394407"
"6993,0";"3,983";"122,43662028317058"
"6995,0";"4,84";"126,85839970464482"
"6996,0";"4,867";"123,94684423796106"
"6997,0";"5,12";"123,81476038058418"
"7000,0";"5,64";"125,49736226257883"
"7003,0";"5,767";"120,2457248166864"
"7006,0";"5,95";"116,35013256538089"
"7008,0";"6,24";"107,43354126221307"
"7009,0";"6,317";"102,74704767436988"
"7010,0";"6,429";"97,7716533090431"
"7011,0";"6,76";"92,60472282212224"
"7012,0";"6,867";"90,83656066682656"
"7013,0";"7,24";"91,50371138371148"
"7020,0";"7,863";"103,45086852465583"
"7022,0";"7,9";"117,78160749651197"
"7024,0";"7,818";"124,14981663601667"
"7025,0";"7,42";"129,47083011274967"
"7026,0";"7,15";"126,99014705601408"
"7028,0";"5,967";"131,22355252163578"
"7030,0";"4,1";"132,09905562718046"
"7032,0";"3,367";"131,73952655371102"
"7038,0";"2,887";"139,24051970725654"
"7043,0";"3,245";"155,8171849314543"
"7045,0";"3,657";"162,09521887141256"
"7050,0";"3,871";"163,38516088320185"
"7051,0";"3,933";"168,08587996309006"
"7057,0";"4,257";"164,00129273796054"
"7058,0";"4,443";"160,16409029211874"
"7060,0";"4,633";"163,41910527411417"
"7061,0";"4,71";"156,13141046831106"
"7066,0";"6,467";"154,36540959963557"
"7067,0";"7,1";"156,52164922516735"
"7069,0";"7,75";"157,7310775898836"
"7070,0";"8,0";"160,69616556982228"
"7071,0";"9,7";"162,81198128432683"
"7072,0";"9,76";"160,31068740409512"
"7075,0";"9,58";"161,48867073306914"
"7078,0";"8,683";"158,08317181669662"
"7079,0";"8,429";"158,3660151146098"
"7080,0";"7,42";"158,77149246859994"
"7083,0";"6,88";"164,10302256983877"
"7084,0";"6,82";"170,00040475467463"
"7089,0";"7,283";"167,55231267787616"
"7091,0";"7,443";"160,08133948837784"
"7092,0";"7,438";"152,89481284414921"
"7094,0";"7,28";"145,92489909521927"
"7097,0";"6,68";"145,51135192326365"
"7100,0";"6,483";"142,09316759486597"
"7101,0";"6,429";"148,76010481585985"
"7102,0";"6,32";"150,75995787357624"
"7104,0";"6,1";"146,30620171749797"
"7105,0";"5,58";"150,590601838954"
"7106,0";"5,26";"154,25631817596079"
"7111,0";"4,917";"150,3911376578914"
"7116,0";"5,81";"152,72848613866685"
"7117,0";"6,817";"153,10002187299267"
"7119,0";"7,188";"154,90606408136986"
"7121,0";"8,4";"158,15418719393284"
"7123,0";"8,55";"162,43961197507207"
"7127,0";"8,75";"156,6096078040329"
"7129,0";"9,067";"150,0160298149935"
"7131,0";"9,262";"149,46840458113923"
"7133,0";"9,9";"153,52107486961967"
"7135,0";"10,15";"159,52776698539355"
"7137,0";"10,017";"162,21415354202134"
"7140,0";"9,0";"165,55891731928426"
"7142,0";"8,26";"164,30480614989222"
"7143,0";"8,133";"163,46322658923182"
"7148,0";"7,267";"163,2494230799837"
"7149,0";"7,183";"165,0250355069042"
"7153,0";"6,9";"164,16423372919448"
"7155,0";"7,033";"158,40132777199673"
"7157,0";"7,25";"154,22771553813254"
"7161,0";"7,75";"154,39688937456648"
"7163,0";"7,35";"152,11575101891663"
"7166,0";"6,22";"149,02815822254425"
"7170,0";"5,557";"148,17768708251708"
"7173,0";"5,471";"144,26760602037226"
"7182,0";"6,025";"140,64248647137993"
"7189,0";"6,075";"140,1143791228911"
"7190,0";"5,887";"142,208207241812"
"7193,0";"5,636";"140,59699122181425"
"7197,0";"4,729";"140,3645425589123"
"7201,0";"4,387";"139,1800381066501"
"7204,0";"4,171";"119,59075524663137"
"7209,0";"3,975";"92,99235341619931"
"7214,0";"4,09";"94,39085160366179"
"7215,0";"4,3";"101,14906288326516"
"7218,0";"4,333";"104,31709973930245"
"7220,0";"4,28";"101,79548759523298"
"7222,0";"4,3";"104,72314488815513"
"7223,0";"4,26";"107,01558849888157"
"7225,0";"4,52";"106,19172190763135"
"7229,0";"4,717";"100,3416713626231"
"7232,0";"4,471";"108,2977110178425"
"7234,0";"4,26";"112,5340296026458"
"7235,0";"4,317";"112,0852001010656"
"7236,0";"4,3";"108,18359348661208"
"7243,0";"4,1";"103,64615895268618"
"7250,0";"3,771";"94,71874225804056"
"7256,0";"3,531";"73,6414749992411"
"7263,0";"3,831";"47,065947777237795"
"7269,0";"4,292";"28,807156042502015"
"7274,0";"4,6";"14,552664528330787"
"7276,0";"4,671";"19,29327232965549"
"7279,0";"5,02";"22,853652090527042"
"7282,0";"5,067";"29,04728891553102"
"7284,0";"4,9";"30,965606972902798"
"7287,0";"4,88";"32,110776951394136"
"7288,0";"4,883";"39,701889543585686"
"7290,0";"5,183";"46,85476007070625"
"7293,0";"5,72";"55,35205183110768"
"7294,0";"5,65";"60,00434233316437"
"7297,0";"5,471";"64,5963215451102"
"7298,0";"5,2";"72,59107526328542"
"7300,0";"5,183";"76,7955124121434"
"7301,0";"5,143";"79,11585309013384"
"7302,0";"5,04";"84,14573540301546"
"7304,0";"4,983";"92,7580324077787"
"7309,0";"5,043";"97,5684677260503"
"7310,0";"5,1";"104,26827488107739"
"7312,0";"4,963";"104,35706505586255"
"7315,0";"4,52";"108,28976052560951"
"7317,0";"4,62";"113,58722664332493"
"7321,0";"4,933";"115,87962427085152"
"7328,0";"4,791";"113,5151786252056"
"7329,0";"4,675";"116,9473648117989"
"7336,0";"4,85";"117,02167878149098"
"7339,0";"4,85";"114,54439514595707"
"7340,0";"4,873";"117,99320186194129"
"7343,0";"5,0";"116,51679655253099"
"7347,0";"5,057";"113,94765057290256"
"7349,0";"4,783";"117,24408176783454"
"7354,0";"4,286";"110,90141627392184"
"7358,0";"4,3";"112,3225640701927"
"7361,0";"4,386";"110,879375976948"
"7365,0";"4,029";"104,25591844739529"
"7369,0";"3,975";"99,96056198908808"
"7372,0";"4,057";"98,06992208475828"
"7374,0";"3,9";"86,33861053273628"
"7378,0";"4,25";"72,91348080362197"
"7385,0";"4,536";"71,61157235301737"
"7386,0";"4,65";"72,04143802127952"
"7391,0";"4,567";"79,20177910378112"
"7393,0";"4,486";"83,09970548233265"
"7396,0";"4,38";"91,93771993501676"
"7399,0";"4,367";"95,65117616022187"
"7402,0";"4,467";"99,50350778752265"
"7405,0";"4,733";"105,8266987135714"
"7409,0";"4,571";"110,9823818565372"
"7414,0";"4,4";"120,41849208755106"
"7422,0";"4,392";"130,74456463959137"
"7430,0";"4,513";"135,5499995268309"
"7431,0";"4,689";"129,54128333620267"
"7439,0";"4,489";"122,48569310388139"
"7440,0";"4,456";"108,03932235015472"
"7446,0";"4,686";"88,00798172698586"
"7450,0";"4,76";"77,93725849492579"
"7451,0";"4,8";"75,01651407573206"
"7453,0";"4,8";"67,84946532469424"
"7457,0";"4,7";"66,2015711694448"
"7459,0";"4,567";"72,92625027146116"
"7460,0";"4,571";"66,63770285419301"
"7461,0";"4,563";"55,93669686900296"
"7463,0";"4,533";"44,48187384301844"
"7464,0";"4,64";"42,21365746154286"
"7465,0";"4,72";"44,394229434199765"
"7467,0";"5,033";"55,352966888445636"
"7468,0";"5,24";"67,81652861435086"
"7469,0";"5,32";"76,06198194786927"
"7472,0";"5,28";"90,54539977424793"
"7474,0";"5,52";"101,18529517347108"
"7477,0";"5,8";"98,13584077688188"
"7479,0";"5,66";"94,6205860024428"
"7482,0";"5,8";"94,43929272619556"
"7486,0";"5,271";"91,7545916784164"
"7488,0";"4,967";"87,59882607878254"
"7489,0";"5,014";"76,54580803957208"
"7491,0";"5,26";"66,55935460521181"
"7493,0";"4,94";"55,49160846628195"
"7495,0";"4,7";"50,244868748672765"
"7498,0";"4,02";"49,814224961249906"
"7499,0";"3,95";"61,557613545153195"
"7504,0";"3,867";"85,80777175147264"
"7511,0";"3,925";"88,94451229928607"
"7519,0";"4,26";"91,59195512286264"
"7527,0";"4,787";"113,10662818205621"
"7529,0";"5,21";"134,9140926332519"
"7530,0";"5,355";"136,07883849052155"
"7533,0";"6,917";"126,71237841500188"
"7534,0";"7,48";"119,80037852095266"
"7535,0";"7,64";"109,2664629599735"
"7537,0";"7,714";"98,01293766644423"
"7538,0";"7,84";"86,54735025648286"
"7540,0";"8,1";"77,2444819981703"
"7541,0";"8,183";"68,89866746326193"
"7542,0";"8,38";"65,19716702645613"
"7544,0";"8,667";"0,0"
"7546,0";"7,16";"75,2236841161677"
"7548,0";"5,167";"95,11902574273914"
"7549,0";"3,32";"112,24640440186964"
"7550,0";"3,85";"121,84998204449748"
"7552,0";"4,35";"109,45621499598013"
"7553,0";"5,72";"99,76756144294092"
"7556,0";"6,25";"95,67473317846363"
"7557,0";"6,44";"89,99965660937993"
"7563,0";"7,414";"88,6089442556701"
"7569,0";"7,975";"89,60503465346738"
"7577,0";"8,243";"88,35187798005255"
"7579,0";"8,03";"87,90194805801576"
"7581,0";"7,967";"89,9998358446242"
"7584,0";"7,38";"88,97172823724456"
"7589,0";"7,363";"90,86185911023512"
"7590,0";"7,45";"88,73814819318162"
"7597,0";"7,262";"89,28809389674562"
"7606,0";"7,1";"89,4719848109413"
"7613,0";"6,956";"93,30587153513704"
"7620,0";"7,057";"97,37065565225254"
"7622,0";"7,244";"87,63637281908453"
"7625,0";"7,28";"88,2632543478419"
"7626,0";"7,3";"94,82160030083332"
"7628,0";"7,25";"120,67457715118888"
"7629,0";"7,171";"126,27161053629881"
"7631,0";"6,88";"112,3468636515658"
"7634,0";"6,64";"106,8031131297352"
"7635,0";"6,75";"110,1862995925822"
"7640,0";"7,2";"111,01364666609423"
"7641,0";"7,183";"116,0910819388178"
"7649,0";"7,733";"119,39747123180534"
"7655,0";"8,271";"118,78818893356224"
"7661,0";"9,025";"117,92634083294331"
"7663,0";"9,175";"118,62938804603685"
"7666,0";"9,2";"119,50827229534833"
"7671,0";"8,963";"118,52082390268664"
"7678,0";"8,842";"118,81937520424935"
"7681,0";"8,74";"118,31750467871016"
"7689,0";"8,364";"118,25626306632225"
"7690,0";"8,256";"118,65043240484646"
"7698,0";"7,633";"117,87576792545596"
"7704,0";"7,336";"119,32225623586108"
"7706,0";"6,9";"117,60160306515633"
"7711,0";"6,386";"119,71122459595422"
"7714,0";"6,025";"119,38128225270503"
"7716,0";"5,66";"116,87282114995453"
"7721,0";"5,757";"119,42912426593747"
"7724,0";"5,675";"119,84877977832083"
"7729,0";"5,675";"119,20515658345248"
"7733,0";"5,733";"121,49627995473915"
"7736,0";"5,5";"117,2505943378534"
"7737,0";"5,512";"116,7298759013211"
"7738,0";"5,42";"118,4318133989585"
"7744,0";"5,357";"114,99399403020224"
"7754,0";"5,406";"113,89760389200923"
"7758,0";"5,4";"110,75465870135102"
"7759,0";"5,12";"105,30654652325943"
"7761,0";"4,871";"100,87277199311461"
"7765,0";"4,067";"108,98675670063977"
"7768,0";"3,886";"115,53441432789899"
"7774,0";"4,244";"111,650462245402"
"7779,0";"4,764";"106,86544206558817"
"7780,0";"5,133";"105,24435035049027"
"7781,0";"5,2";"101,42592334423267"
"7786,0";"5,433";"105,90230586696475"
"7787,0";"5,317";"113,97075830258451"
"7794,0";"4,9";"112,75745975074328"
"7801,0";"4,9";"113,78698919951638"
"7802,0";"4,875";"115,53404347630025"
"7808,0";"4,814";"117,59250786850075"
"7811,0";"4,856";"115,545897775169"
"7814,0";"4,917";"116,00959795750195"
"7818,0";"4,943";"128,04025584431136"
"7819,0";"4,92";"128,75286887873818"
"7827,0";"4,933";"125,25951403726637"
"7829,0";"4,87";"125,51953102237803"
"7832,0";"4,54";"126,39239515592526"
"7836,0";"4,586";"130,18091227946422"
"7844,0";"4,692";"136,981428770345"
"7845,0";"4,722";"137,83377024761884"
"7847,0";"4,755";"136,26256159735755"
"7851,0";"5,0";"133,0459117915793"
"7856,0";"5,056";"127,21122415377644"
"7859,0";"4,988";"124,94903426171356"
"7862,0";"4,767";"120,55202138863812"
"7865,0";"4,833";"105,62508577915222"
"7867,0";"4,8";"106,56387405323952"
"7869,0";"4,771";"110,99954039681329"
"7870,0";"4,6";"104,3540827700058"
"7872,0";"4,62";"101,01277379546895"
"7874,0";"4,6";"102,55731035475743"
"7878,0";"4,883";"103,89245466439442"
"7881,0";"4,857";"106,97628121419262"
"7886,0";"4,375";"123,77895913005722"
"7892,0";"4,318";"136,69544054991974"
"7893,0";"4,557";"126,01788286720706"
"7897,0";"5,14";"132,69080429711744"
"7905,0";"5,117";"137,19685330353227"
"7909,0";"5,167";"136,42113930545224"
"7913,0";"5,075";"132,3547244684872"
"7914,0";"4,96";"130,65322831966958"
"7918,0";"5,44";"124,64858698883437"
"7920,0";"5,2";"121,62252526515634"
"7921,0";"5,071";"116,39419739515756"
"7926,0";"4,95";"110,41930499508304"
"7931,0";"5,16";"106,33009536806507"
"7934,0";"5,263";"102,55494874679297"
"7940,0";"5,133";"106,05612038388205"
"7942,0";"5,1";"107,98663624982854"
"7944,0";"5,12";"116,49737690528424"
"7947,0";"5,22";"124,27720053800479"
"7949,0";"5,32";"127,75962929844773"
"7953,0";"5,283";"125,5855190146076"
"7956,0";"4,857";"129,58537744661425"
"7958,0";"4,3";"126,8920843117557"
"7962,0";"4,333";"115,19194378392477"
"7968,0";"4,56";"108,05730466836401"
"7970,0";"4,525";"99,54021447769529"
"7976,0";"4,988";"97,55786493038339"
"7979,0";"5,4";"96,3936179091624"
"7981,0";"5,78";"95,92045523183683"
"7982,0";"5,9";"100,32216743777772"
"7983,0";"6,043";"103,25795554388012"
"7988,0";"6,75";"103,21545912995082"
"7991,0";"6,7";"99,79809388012852"
"7993,0";"6,88";"107,8559118016911"
"7995,0";"7,157";"114,31844234718228"
"7998,0";"7,2";"116,4357071522353"
"7999,0";"7,117";"109,87611436795372"
"8001,0";"6,7";"98,85778778300161"
"8004,0";"6,7";"93,72659992190168"
"8005,0";"6,717";"79,67778156777749"
"8007,0";"6,817";"72,5370181129332"
"8008,0";"6,843";"81,7961846282732"
"8009,0";"6,92";"96,7230615989875"
"8010,0";"6,88";"114,45064894313788"
"8011,0";"6,8";"135,76517371674063"
"8013,0";"7,04";"128,75455911520476"
"8014,0";"6,8";"117,13958226924474"
